ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month,EDUCATION_CAT,graduate school,high school,none,others,university
2ab8559b-a81f,50000,2,2,2,32,0,0,2,0,0,0,40253,40757,33922,30097,29013,28167,5806,6,1000,1000,1200,1100,0,university,0,0,0,0,1
54af9cd7-53d7,160000,2,1,1,39,1,-1,2,2,-2,-2,-5,776,186,0,0,0,781,0,0,0,0,0,1,graduate school,1,0,0,0,0
7df4842a-0514,120000,2,2,2,26,3,3,2,2,3,2,12034,12548,12056,13958,13468,6144,1000,0,2400,100,0,57258,0,university,0,0,0,0,1
6b414ed3-9c25,50000,2,1,2,28,0,0,0,0,0,0,46471,43507,44016,43396,41470,48676,1807,2016,1796,1570,10000,1778,0,graduate school,1,0,0,0,0
ca8ea704-c1cc,130000,1,2,2,42,0,0,0,-2,-2,-2,130888,133400,0,0,0,0,6000,0,0,0,0,0,0,university,0,0,0,0,1
d5fb424d-2af0,150000,1,1,2,42,2,0,0,0,0,0,143896,147475,75423,70034,44311,20056,6482,3440,2046,4311,5056,1169,1,graduate school,1,0,0,0,0
7715fd05-e78f,450000,1,1,1,48,-1,2,-1,-1,-1,-1,5514,1509,949,575,3489,0,0,949,575,4929,0,0,1,graduate school,1,0,0,0,0
736771e0-c189,150000,1,1,1,29,-1,-1,-1,0,0,-2,46745,20853,90787,11232,0,0,20995,91269,56,0,0,0,0,graduate school,1,0,0,0,0
92c3ead8-da25,90000,2,2,2,53,0,0,0,-2,-2,-1,30045,30000,0,0,0,439,1000,0,0,0,439,20959,0,university,0,0,0,0,1
163e3f6e-51c8,130000,1,1,2,28,0,0,0,0,0,-2,92174,93991,54735,31682,0,0,4086,2635,1700,0,0,0,0,graduate school,1,0,0,0,0
a6b52608-e0ba,390000,2,2,1,41,-2,-1,0,0,0,0,3983,25146,197534,179690,170173,164339,25146,185059,9137,6513,5058,6000,0,university,0,0,0,0,1
e65504d8-098e,200000,1,2,2,29,2,2,4,4,4,4,2500,2500,2500,2500,2500,2500,0,0,0,0,0,0,1,university,0,0,0,0,1
ac97e529-2183,300000,2,2,1,50,0,0,0,0,0,0,23436,22055,18497,8426,11291,14449,1350,2008,301,3000,5000,5000,0,university,0,0,0,0,1
22cbfe6a-16a5,140000,2,2,1,42,0,0,0,0,0,0,19080,18807,18624,19652,23477,22330,4344,4548,3760,5854,3039,3866,0,university,0,0,0,0,1
d5a3c51f-e447,200000,2,1,2,35,-1,-1,-1,-1,-1,-1,909,2708,3514,2297,928,0,2711,3514,2297,928,0,2308,0,graduate school,1,0,0,0,0
ce078630-9acc,30000,1,2,2,30,0,0,0,0,0,0,27020,27985,28782,24082,17060,0,1703,1500,1000,1000,0,0,0,university,0,0,0,0,1
2663f0a3-aa3d,30000,1,3,2,24,2,2,2,0,0,-2,28470,31407,30200,30000,0,0,3407,0,0,0,0,0,0,high school,0,1,0,0,0
51920558-e82e,160000,2,1,2,37,0,0,0,0,0,0,153002,157427,158160,156314,145663,113486,7812,6700,5000,5049,3825,3570,0,graduate school,1,0,0,0,0
86990ca1-22dc,210000,2,2,2,37,0,0,0,0,0,0,31090,58054,44624,43339,44245,45125,28008,15000,1552,1605,1615,1698,0,university,0,0,0,0,1
75180499-f9e4,310000,2,2,2,51,-2,-2,-2,-2,-2,-2,107,0,0,235,0,0,0,0,235,0,0,584,0,university,0,0,0,0,1
55aeaa4b-6896,400000,2,2,1,33,0,0,-2,-2,-2,-2,9940,0,11451,101,551,19982,0,11451,104,600,20015,0,0,university,0,0,0,0,1
5c0d1e27-58e4,50000,2,3,1,35,2,2,2,2,0,0,49873,50796,49727,21826,10208,10100,2200,568,0,516,400,300,1,high school,0,1,0,0,0
e8c50d34-29f0,80000,1,2,1,33,0,0,-1,-1,-1,0,28496,16984,1155,-144,57245,49947,1000,1155,0,59000,2061,1390,0,university,0,0,0,0,1
d6a36c1b-4fd0,340000,2,1,2,33,-1,-1,-1,-1,-1,-1,592,7102,7796,1653,6185,415,7102,7796,1653,6185,415,2247,0,graduate school,1,0,0,0,0
6c04d0b2-22e1,380000,1,1,1,39,2,0,0,0,0,0,127449,130506,132838,136616,140240,143914,6600,6000,6000,6000,6000,6005,1,graduate school,1,0,0,0,0
3b8ea042-2579,10000,1,2,2,35,0,0,0,0,0,0,7026,8106,9363,9559,9855,10042,1200,1400,500,600,500,200,0,university,0,0,0,0,1
038a3654-f3f2,30000,2,2,2,28,-1,-1,-2,-1,-1,-1,5688,-378,-378,920,5448,0,0,0,1298,5448,0,10000,0,university,0,0,0,0,1
ac35d855-8f22,360000,2,1,1,50,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,graduate school,1,0,0,0,0
4fbe8d84-8f5f,150000,2,2,1,47,-1,-1,-1,-1,-1,2,316,316,316,0,782,316,316,316,0,1098,0,0,0,university,0,0,0,0,1
fcde568a-6f17,50000,1,1,2,23,0,0,2,2,0,0,15336,18681,19463,16894,17667,19211,3600,1400,0,1200,2000,1000,0,graduate school,1,0,0,0,0
17222836-430e,120000,1,2,3,42,0,0,0,0,0,0,3135,4422,5540,6442,7182,8057,1500,1200,1000,1000,1000,1000,0,university,0,0,0,0,1
dc6713d0-ed14,250000,2,1,2,35,-2,-2,-2,-2,-2,-2,661,661,268,0,0,0,0,268,0,0,0,0,0,graduate school,1,0,0,0,0
ce724a51-e68c,20000,1,1,2,24,0,0,0,0,0,0,13359,14438,15461,16200,16936,17273,1300,1270,1000,1000,619,800,1,graduate school,1,0,0,0,0
90012ba7-1e03,30000,2,1,1,30,0,0,2,2,0,0,15199,17728,19129,18527,18758,19285,3100,2000,0,679,837,721,1,graduate school,1,0,0,0,0
6ad69247-f97a,250000,2,1,2,30,0,0,0,0,-1,-1,21550,23932,37329,26339,4836,9655,3500,15054,7885,4836,9655,5000,0,graduate school,1,0,0,0,0
521adb22-70eb,260000,2,2,1,41,-1,-1,-1,-1,-1,-1,2699,3543,500,3540,2957,917,3543,505,3540,2957,917,0,0,university,0,0,0,0,1
2c015482-1ccc,150000,2,2,1,35,0,0,0,0,0,0,128278,131715,133625,49019,44801,39742,7000,6000,1800,1600,2000,1700,0,university,0,0,0,0,1
32287ffe-f9f0,160000,2,2,2,33,-1,-1,-1,0,0,0,11859,0,11354,13012,17388,24140,0,11354,2000,6000,13000,11000,0,university,0,0,0,0,1
10223b48-c11d,80000,1,2,2,30,0,0,0,-2,-2,-2,79813,82150,0,0,0,0,3750,0,0,0,0,0,0,university,0,0,0,0,1
81b3d185-d9ef,110000,2,2,2,29,1,2,2,2,2,2,21068,16412,16809,8682,8861,8623,1102,1000,0,602,0,1000,0,university,0,0,0,0,1
8967a6d7-cfef,360000,2,1,1,35,0,0,0,0,0,0,101953,125238,205209,125982,128161,136447,25238,4385,11939,5681,10447,8010,0,graduate school,1,0,0,0,0
26808436-c548,330000,1,2,1,65,-2,-1,-1,-2,-2,-2,0,2500,0,0,0,0,2500,0,0,0,0,0,0,university,0,0,0,0,1
20131e28-8459,70000,2,3,1,32,0,0,0,2,0,0,10856,10822,13627,10852,12676,14463,2000,3000,0,2000,3000,4000,0,high school,0,1,0,0,0
3737a514-2375,140000,1,1,2,29,-1,-1,2,0,0,-1,1712,2304,978,652,326,1052,2314,0,0,0,1052,652,1,graduate school,1,0,0,0,0
34d453f7-a4f7,200000,1,1,2,31,0,0,0,0,0,0,151819,154914,157776,160520,163878,167872,6000,5769,5411,5603,6367,4500,0,graduate school,1,0,0,0,0
07871d07-df06,50000,1,2,1,49,2,0,0,0,0,0,47585,47582,21391,21867,19774,20486,2500,1300,2000,700,1000,2600,1,university,0,0,0,0,1
faca7d7c-f476,290000,1,1,1,56,0,0,0,0,0,0,222000,226917,415700,232732,220460,224780,10013,8501,15018,10001,7997,7624,0,graduate school,1,0,0,0,0
4e752056-a212,30000,1,2,1,57,0,0,0,0,0,-1,29204,20564,16341,7593,7828,1366,1400,1000,1000,235,1366,0,0,university,0,0,0,0,1
85823d28-b722,180000,2,1,2,31,0,0,0,0,0,0,21760,22794,23801,24117,24468,25106,1689,1693,1009,888,1045,1077,0,graduate school,1,0,0,0,0
e43c0f4f-86f9,180000,2,1,1,47,0,0,0,0,0,0,174648,104179,84940,65613,67256,71934,5000,13000,3000,2700,6000,5000,0,graduate school,1,0,0,0,0
86743b6d-cd1a,130000,2,4,1,27,0,0,0,0,0,0,133792,127622,129795,122416,124653,126995,5000,5000,5000,5000,5000,4000,0,none,0,0,1,0,0
3bcd079c-bc21,230000,1,1,1,32,1,-2,-2,-2,-2,-1,0,0,0,0,0,150,0,0,0,0,150,990,1,graduate school,1,0,0,0,0
5f2864eb-94fd,500000,1,1,2,43,0,0,0,-1,-1,-1,504644,512650,0,3887,0,7413,22650,0,3887,0,7413,0,1,graduate school,1,0,0,0,0
1705e04c-db29,360000,1,2,2,33,1,-1,-1,-2,-2,-2,197746,151600,741,-659,-659,-659,156108,741,659,0,0,0,0,university,0,0,0,0,1
d7089aa5-f3b8,50000,1,2,2,23,2,2,0,0,0,0,52156,51041,50205,20218,20263,19864,0,1310,705,750,730,700,1,university,0,0,0,0,1
a2cb97b7-53b4,200000,1,1,2,31,-1,-1,-1,0,0,-1,3702,25548,10594,7969,2865,5625,25678,10623,25,16,6000,19,1,graduate school,1,0,0,0,0
c3c59d64-7557,230000,1,3,1,45,0,0,0,0,0,0,203135,208225,178559,172772,175057,177113,10000,6528,6000,6500,7000,10000,0,high school,0,1,0,0,0
0438b01e-d963,50000,1,2,2,29,2,2,2,2,2,2,39634,40697,41526,42045,42822,43962,2000,1800,1500,1600,2000,1700,1,university,0,0,0,0,1
7706fbe8-b862,500000,1,1,1,46,-1,-1,-1,-2,-2,-1,10678,6914,813,17280,26162,2518,6944,813,17280,26162,2534,2553,0,graduate school,1,0,0,0,0
72508ae9-65c4,140000,1,2,1,28,0,0,0,0,0,0,110384,106389,97978,98857,101264,103524,3729,3539,3538,4000,4097,3631,1,university,0,0,0,0,1
8db44b6b-e1ff,140000,2,2,2,23,-1,-1,-1,0,0,0,396,396,21570,24986,25256,25091,396,21570,4500,1050,1183,6000,0,university,0,0,0,0,1
03440e0c-23c3,130000,1,2,2,32,0,0,0,2,0,0,109292,111908,111465,93557,95582,96226,4500,11350,0,3500,4200,3000,1,university,0,0,0,0,1
863f63fe-dab2,160000,2,3,1,48,0,0,2,0,0,0,153390,158421,152835,152638,142454,128895,15102,0,6000,5300,4784,4500,0,high school,0,1,0,0,0
791240e3-4e45,50000,2,3,2,58,1,-1,2,0,0,0,0,9587,8845,8867,9074,9254,10587,331,317,350,331,500,0,high school,0,1,0,0,0
29c25835-7a72,20000,1,3,1,41,0,0,0,2,0,0,13225,13655,14461,13221,12591,12631,1700,2100,0,458,1000,1000,1,high school,0,1,0,0,0
6cb45b36-43bc,360000,2,2,1,42,0,0,0,0,0,0,118368,124934,131328,137605,140729,146194,10000,10000,10000,5500,8000,6000,0,university,0,0,0,0,1
96ac6cf9-6660,160000,2,2,1,51,0,0,0,2,0,0,67610,69908,78087,75255,78593,59816,4000,10000,0,5000,3000,3000,1,university,0,0,0,0,1
bb12b44a-3608,250000,2,1,1,37,-2,-1,2,2,-1,0,0,2886,2325,177,8068,5587,2886,202,0,8068,620,0,0,graduate school,1,0,0,0,0
8fda26a8-44b7,130000,2,2,2,25,-2,-2,-2,-2,-2,-1,668,1017,1298,550,-286,55138,1200,1300,964,1698,60549,5000,1,university,0,0,0,0,1
01bc4805-6051,190000,1,1,2,36,1,2,2,2,2,2,153364,149482,160000,155932,166414,169625,0,13000,0,13000,6100,0,1,graduate school,1,0,0,0,0
afa66385-de1a,180000,2,2,2,25,-1,-1,-1,-1,-1,-1,2984,154,2111,1027,596,589,154,2115,1027,596,589,1115,0,university,0,0,0,0,1
7a0b3747-e760,80000,1,2,2,43,0,0,0,0,0,0,78144,78940,80238,50642,50533,50758,3318,3463,1600,1770,50000,1753,0,university,0,0,0,0,1
976ea9c9-8fbf,240000,1,1,2,40,-1,-1,-1,-1,-1,-1,1643,7060,650,4770,2515,37405,8000,5000,5000,0,40000,22669,0,graduate school,1,0,0,0,0
b8abf697-f1ea,90000,2,2,1,49,-2,-2,-2,-2,-2,-2,264,0,528,0,528,264,0,528,0,528,264,0,0,university,0,0,0,0,1
93b6813b-13c3,310000,2,2,1,37,-2,-2,-2,-1,0,0,100648,-2000,3500,159028,162372,165588,716,6000,159028,5899,5921,6130,0,university,0,0,0,0,1
05e8cf01-35e8,60000,1,1,2,27,0,0,0,0,2,2,39068,40107,41137,43644,44498,45417,1970,2000,3500,1700,1800,0,0,graduate school,1,0,0,0,0
b6222466-9206,240000,1,1,2,29,0,0,0,0,0,-1,61888,12310,12073,9643,-8074,108493,5022,4014,113,6423,120000,15000,0,graduate school,1,0,0,0,0
ccc837ad-a7a1,150000,2,1,1,34,-1,-1,-1,-1,-1,-1,9779,60911,19796,1725,1150,0,61168,19796,1725,1150,0,0,0,graduate school,1,0,0,0,0
ec73b5a0-d1d1,20000,2,1,2,22,0,0,2,0,0,0,10003,13329,11613,10750,10606,7263,4211,0,237,242,163,22,0,graduate school,1,0,0,0,0
023e4821-2d15,150000,1,1,1,40,0,0,0,0,-1,0,123548,94995,52874,64269,73351,68257,4221,3094,30454,100049,5098,30242,0,graduate school,1,0,0,0,0
49467d15-7e89,240000,1,1,1,42,0,0,0,0,0,0,72339,91045,91027,51508,51127,0,20000,2213,1030,1023,6790,10893,0,graduate school,1,0,0,0,0
807eba37-aa48,50000,1,3,1,51,0,0,0,0,0,0,43045,42965,43132,43995,43230,43334,1738,1653,1516,1530,2139,1572,0,high school,0,1,0,0,0
6adb50bf-f105,270000,1,1,1,51,-1,-1,-1,-1,-2,-2,19984,2099,12985,0,0,0,2099,13056,0,0,0,0,1,graduate school,1,0,0,0,0
6654230c-f362,300000,2,2,1,33,-2,-2,-2,-2,-2,-2,11613,12893,10841,11900,0,0,1513,1000,1059,0,0,51167,0,university,0,0,0,0,1
44d097f7-559c,390000,1,1,1,34,0,0,0,-1,0,0,91701,68587,101211,96725,125810,182122,60081,84908,121081,80000,85000,8000,0,graduate school,1,0,0,0,0
34cadf57-0c6b,90000,1,2,1,58,0,0,0,0,0,0,85818,88988,50780,50929,48735,49746,5100,2200,2200,1944,2200,2000,0,university,0,0,0,0,1
df5c7b5d-e6e8,300000,2,2,1,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,university,0,0,0,0,1
e0410307-2130,450000,1,3,1,42,2,0,0,0,0,0,152652,128708,100429,77069,63851,36877,7032,3003,10000,11000,3000,58000,1,high school,0,1,0,0,0
eb517caf-de3b,500000,2,1,2,33,1,-1,-1,-1,-1,-1,0,212,298,306,150,316,212,298,306,150,316,0,0,graduate school,1,0,0,0,0
ee20c9ca-d4de,30000,2,2,2,46,0,0,0,0,0,0,32006,60079,26882,27570,28075,29065,1755,1500,1135,1100,1455,775,0,university,0,0,0,0,1
1e654155-cc62,50000,1,2,2,51,0,0,0,2,2,0,15096,16541,18356,18181,18285,10220,2000,2400,420,600,600,500,1,university,0,0,0,0,1
ee6fe5a8-7fa4,140000,2,2,2,26,-1,0,0,0,0,0,9589,78122,79327,117859,120556,122894,70000,3100,40000,4600,4500,4800,0,university,0,0,0,0,1
ab2567dc-38a9,10000,1,2,1,43,3,2,2,4,3,2,8261,9470,11163,10852,10396,10085,1500,2000,0,0,0,350,1,university,0,0,0,0,1
4230a58a-9cac,30000,1,2,2,30,4,3,2,2,2,0,30562,29809,28920,29887,29525,25006,0,0,1900,15,1030,30802,0,university,0,0,0,0,1
a72aa173-84c9,30000,2,2,1,22,1,2,2,2,2,0,28037,29055,28303,29462,28859,29122,1745,0,3554,0,1190,1030,0,university,0,0,0,0,1
d6dda1b6-ecee,20000,1,1,2,33,1,2,2,2,2,2,17971,17399,19057,18453,19755,19288,0,2260,0,1600,0,644,0,graduate school,1,0,0,0,0
25b8bd35-5401,10000,1,3,2,36,-1,-1,-1,-1,2,2,6517,344,0,10040,9735,10362,344,900,10040,0,790,0,0,high school,0,1,0,0,0
15dc9898-4038,280000,2,1,1,29,-1,-1,-1,-1,-1,-1,2597,3807,1160,985,0,65862,3807,1160,985,0,65862,66240,0,graduate school,1,0,0,0,0
3658a59b-cd2a,50000,2,3,1,46,4,5,4,3,2,0,33100,32319,31499,30748,30162,30016,0,0,0,0,3100,798,1,high school,0,1,0,0,0
9f0163a1-365c,230000,1,2,1,30,-1,-1,-2,-1,-1,-1,5200,0,0,8780,11990,0,0,0,8780,11990,0,0,0,university,0,0,0,0,1
1a2a0e77-9ff3,50000,1,2,1,53,-1,-1,-1,-1,-1,-1,493,493,493,493,493,493,493,493,493,493,493,493,0,university,0,0,0,0,1
f944d4b4-604f,120000,2,2,2,24,0,0,0,0,0,2,15322,16267,45844,47082,54307,53290,1500,30000,2000,8000,0,5000,0,university,0,0,0,0,1
e77d50ba-37a3,30000,1,2,2,26,0,0,0,0,0,0,26301,27376,28359,24844,25364,25935,1500,1450,889,920,992,1000,0,university,0,0,0,0,1
b03cce6e-dfaa,330000,2,2,1,28,0,0,0,0,2,2,225079,229947,233122,246414,253338,249107,10000,8507,17215,11000,0,12000,0,university,0,0,0,0,1
1832a59b-734d,360000,1,2,1,30,-1,-1,-1,0,0,0,6323,6934,17170,11152,6000,0,7001,17173,1000,1000,0,200000,0,university,0,0,0,0,1
c413476f-ec49,40000,1,1,2,26,0,0,0,0,2,2,6586,7618,8484,10333,10023,11258,1300,1150,2000,0,1400,0,0,graduate school,1,0,0,0,0
49d777cb-556c,110000,2,1,2,29,2,0,0,0,0,0,106321,107630,106354,79154,69988,69018,4334,4250,2946,2506,2458,2524,1,graduate school,1,0,0,0,0
aa97856e-93f5,40000,2,3,1,39,-2,-2,-2,-2,-2,-2,7955,5392,5151,3434,1143,0,5392,5151,3434,1143,0,0,0,high school,0,1,0,0,0
4867a0bd-4a34,70000,2,2,1,30,1,2,0,0,0,0,42490,35668,32397,24306,24316,20216,17,5043,2500,2009,2015,2010,0,university,0,0,0,0,1
4fcc8f18-cfde,100000,1,3,2,26,2,0,0,0,0,0,107643,109895,93420,73119,73642,71579,4048,3105,2700,2510,2703,2700,1,high school,0,1,0,0,0
3d41be8f-41ea,360000,1,2,1,38,-1,-1,-1,-1,2,-1,696,546,-150,1692,846,846,546,0,2538,0,846,696,0,university,0,0,0,0,1
103dc468-4301,260000,1,2,2,27,0,0,0,0,0,0,150943,149285,151779,135141,124475,107735,5501,5061,5000,5000,3900,3246,0,university,0,0,0,0,1
21a02830-3f02,160000,1,1,1,43,-1,-1,-1,0,0,0,162,414,6437,16520,14374,10969,414,6437,10428,463,426,219,1,graduate school,1,0,0,0,0
2e2bf0a3-34cd,420000,2,2,1,29,0,0,0,0,0,0,56255,121215,132536,131704,331059,328958,71536,12536,11704,212059,12958,12819,0,university,0,0,0,0,1
78b7caae-7077,140000,2,1,2,28,1,2,0,0,0,0,86761,84546,87251,88227,90170,92044,0,5000,3300,3500,3500,3550,1,graduate school,1,0,0,0,0
6f3c8d98-805e,180000,1,1,2,38,0,0,0,0,0,0,141510,144439,146529,151106,153900,0,6700,6000,7000,6900,0,0,1,graduate school,1,0,0,0,0
5363a609-1e0e,150000,2,3,1,39,2,2,0,0,0,0,153994,147038,122498,75782,71306,69737,0,5000,3000,3000,3000,5000,0,high school,0,1,0,0,0
87d09631-3fb1,30000,2,2,1,35,0,0,0,0,0,2,22206,23846,24554,25213,27638,27042,2000,1409,1068,3000,0,3450,0,university,0,0,0,0,1
17d2f59d-c941,500000,1,1,2,34,0,0,0,0,0,0,8007,10556,14332,20393,22633,24318,3000,4000,6500,5000,2000,4000,0,graduate school,1,0,0,0,0
1ef05d20-cc77,240000,1,2,1,45,0,0,0,0,0,0,237868,242260,101542,30284,168674,171825,8932,4707,1862,140061,5262,5300,0,university,0,0,0,0,1
db91a87c-3cbe,80000,1,2,2,28,0,0,0,0,2,0,47916,49964,49965,50142,46888,47592,3122,2123,4300,0,2800,3000,0,university,0,0,0,0,1
25825a49-ea08,80000,1,2,2,34,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,university,0,0,0,0,1
4fa00308-dc20,310000,1,1,1,39,1,-1,0,0,0,0,166517,18901,19781,22432,24058,25646,150000,1500,3000,2000,2000,3000,0,graduate school,1,0,0,0,0
66c1617e-51ac,60000,2,2,2,23,0,0,0,0,0,0,63709,64261,50243,15092,12037,10000,2351,1237,422,528,2000,5000,1,university,0,0,0,0,1
7776a0a8-ea47,170000,2,2,2,33,-1,-1,-2,-1,-1,-1,298,0,0,467,203,0,0,0,467,203,0,1116,0,university,0,0,0,0,1
17f47798-537d,180000,1,2,1,28,0,0,0,0,0,0,180827,175914,176778,172440,168914,171645,6600,7738,6200,6418,13000,0,1,university,0,0,0,0,1
8af2a1b9-6739,350000,1,2,1,42,-1,-1,-1,0,0,-1,1037,1360,8686,3061,396,391,1365,8722,72,0,391,1406,0,university,0,0,0,0,1
2c1f868f-fe52,360000,1,2,1,36,0,0,-1,-1,-1,-1,20328,12664,1901,2355,4206,5889,1204,1901,2355,4206,5889,0,0,university,0,0,0,0,1
b4fbd102-dc73,140000,1,2,1,46,0,0,0,0,0,-1,133899,137171,139414,97268,99960,86728,5425,4979,3715,4498,86728,2412,1,university,0,0,0,0,1
3b60c496-76cf,310000,2,3,2,30,-1,0,0,0,0,0,118109,131107,97009,51757,50009,45262,18008,20000,12000,5000,3000,1900,0,high school,0,1,0,0,0
682eb5f3-8ff8,30000,1,3,2,25,0,0,0,0,0,2,22821,23846,24864,25360,26999,26414,1397,1415,911,2051,0,1500,0,high school,0,1,0,0,0
53dcb8ae-ae58,200000,1,1,2,32,-1,-1,-1,-1,-1,2,5494,19614,628,628,1604,668,19614,628,628,1604,0,168,1,graduate school,1,0,0,0,0
f2df04aa-0763,120000,2,1,2,37,2,2,2,2,2,2,744,744,744,1188,594,1038,444,444,888,0,888,0,1,graduate school,1,0,0,0,0
c27fe90b-f688,60000,2,1,2,32,0,0,0,0,0,0,31142,31473,31684,31837,32246,32122,1842,2000,2000,2000,1500,3000,0,graduate school,1,0,0,0,0
c210a0fa-82c8,50000,1,2,2,24,0,0,0,0,0,0,10834,11771,12762,12769,13512,14772,1509,1500,605,1500,1500,3000,0,university,0,0,0,0,1
eb1f810a-99b8,80000,1,1,2,28,0,0,0,2,0,0,47933,39695,42372,41393,42275,43418,2100,3650,0,1700,2000,3000,0,graduate school,1,0,0,0,0
3e51a36b-8656,60000,1,1,1,46,1,2,0,0,0,0,62063,60513,60398,31194,30343,30427,0,1744,1100,1074,1200,1000,0,graduate school,1,0,0,0,0
189bd0e5-0f41,140000,2,1,2,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,graduate school,1,0,0,0,0
46e0b68e-2acc,30000,1,2,2,25,0,0,0,0,0,0,26328,27470,28541,28509,29265,0,1868,1939,907,1100,0,0,1,university,0,0,0,0,1
c8634324-9815,110000,2,2,1,34,0,0,2,2,2,2,43780,48076,48989,47900,52123,51131,5000,2000,0,5000,0,5000,0,university,0,0,0,0,1
6f619a2f-7651,90000,2,3,1,39,-1,-1,-1,-1,-1,-1,7328,3697,4487,3169,3847,5403,3784,4511,3174,3852,5417,4720,0,high school,0,1,0,0,0
83e455ee-2a16,40000,2,1,2,27,1,-1,-1,-2,-1,-1,0,450,0,0,247,0,450,0,0,247,0,0,0,graduate school,1,0,0,0,0
5667764d-8941,110000,2,1,1,29,-1,-1,-1,-1,0,-1,3261,1380,1380,2760,1380,1700,1380,1380,2760,0,1700,0,0,graduate school,1,0,0,0,0
c795fba0-90d2,640000,2,1,2,30,0,0,0,0,0,0,116714,77893,60259,40539,26432,5018,4000,4000,2003,7202,5314,3535,0,graduate school,1,0,0,0,0
b488a7db-d74b,20000,1,3,2,51,0,0,0,0,-1,-1,9953,13989,14953,14710,900,0,5000,1275,2704,3200,0,0,0,high school,0,1,0,0,0
487c8fd9-8a21,50000,2,2,1,36,0,0,0,0,0,0,44625,46078,46689,8261,8434,8738,2174,1785,296,306,444,10686,0,university,0,0,0,0,1
1ea96fa8-90e3,30000,1,2,1,25,-1,-1,-2,-1,2,2,30527,29910,0,25919,26383,25691,1389,0,25919,1000,0,19283,0,university,0,0,0,0,1
005b69fc-ce2c,140000,2,2,2,32,0,0,0,0,0,0,136497,135505,137629,120147,122247,122574,5000,5000,4300,5000,5158,4200,0,university,0,0,0,0,1
a9cc1c31-8916,70000,1,2,2,36,1,-1,-1,0,0,0,0,690,25566,26227,26375,26510,690,25566,1066,1091,1100,1312,0,university,0,0,0,0,1
e84aef88-040e,80000,2,2,1,42,0,0,0,0,0,0,23931,23366,22275,21631,22961,19269,1500,2000,1000,3000,1000,1000,1,university,0,0,0,0,1
9ce14efb-71a4,180000,1,3,2,40,0,0,0,0,0,-1,66218,15155,11052,8541,37951,57757,1811,5008,5000,30000,62010,50077,0,high school,0,1,0,0,0
05824055-618c,50000,2,2,2,28,0,0,0,0,0,0,48370,39618,27417,25542,26160,26686,1468,1400,900,1000,1000,600,0,university,0,0,0,0,1
06ec3143-1294,170000,1,1,1,35,-1,-1,-2,-2,-2,-1,473,-103,-103,-103,-103,2297,0,0,0,0,2400,0,1,graduate school,1,0,0,0,0
0ae6cd54-1538,50000,2,3,2,23,2,2,2,2,2,2,42304,45327,46294,47147,46272,49050,3695,2000,1900,0,3700,0,1,high school,0,1,0,0,0
c11463ab-7515,140000,1,1,2,28,0,0,0,0,0,0,135648,138049,99274,100878,102984,106628,5247,3213,2857,2963,4566,1969,1,graduate school,1,0,0,0,0
91a78b99-2439,100000,1,1,2,29,2,2,2,2,2,2,74396,75317,77084,78308,79901,81630,2700,3600,3100,3000,3200,3000,1,graduate school,1,0,0,0,0
affae895-e9d9,10000,1,2,1,36,0,0,0,0,0,0,8593,9582,8986,9691,9889,10131,1300,1200,1000,1000,569,200,0,university,0,0,0,0,1
f6d5cce2-0245,50000,2,2,2,22,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,university,0,0,0,0,1
c0d04212-d605,30000,2,2,1,24,0,0,0,2,2,0,26755,27828,29103,29565,26319,27738,1507,2172,1523,0,2000,2000,1,university,0,0,0,0,1
01f38126-428a,290000,2,2,2,29,0,0,0,0,0,0,263796,268765,209697,212359,216989,221260,11320,10000,7600,8000,8000,8200,0,university,0,0,0,0,1
8d41ffe3-43d5,70000,2,2,1,23,0,0,0,0,0,0,43397,44336,35757,27906,25731,21430,2500,21000,2000,687,1500,2000,0,university,0,0,0,0,1
dc1f7555-1abd,300000,2,1,2,26,0,0,0,0,0,0,277680,281719,284381,155562,158448,162626,12005,10155,6000,5000,6000,6000,0,graduate school,1,0,0,0,0
7eec29ae-d6c0,30000,1,2,1,47,0,0,0,0,2,0,24422,25480,26425,30525,29063,29022,1455,1400,4500,0,1500,2000,1,university,0,0,0,0,1
9eed0948-e7de,200000,2,1,2,36,-2,-2,-2,-2,-1,-1,0,0,0,932,2469,0,0,0,932,2487,0,0,0,graduate school,1,0,0,0,0
f8846e46-735b,130000,1,2,2,27,0,0,0,0,0,0,81603,84249,85424,82632,84522,86061,3963,3500,2956,3220,3100,3344,1,university,0,0,0,0,1
3394f43d-0374,50000,2,2,2,37,0,0,0,0,0,0,67570,61248,54707,29250,29905,29519,3000,3000,2100,1500,1300,1200,0,university,0,0,0,0,1
